,Sentence #,Word,Tag
1380,55,After,null
1381,55,the,null
1382,55,etching,null
1383,55,process,null
1384,55,",",null
1385,55,the,null
1386,55,by,unspecified-material
1387,55,-,unspecified-material
1388,55,products,unspecified-material
1389,55,(,null
1390,55,Ag,material
1391,55,nanostructures,material-descriptor
1392,55,),null
1393,55,were,null
1394,55,removed,operation
1395,55,by,null
1396,55,nitric,material
1397,55,acid,material
1398,55,",",null
1399,55,leaving,null
1400,55,the,null
1401,55,nanowire,unspecified-material
1402,55,bundles,material-descriptor
1403,55,(,null
1404,55,Fig.,null
1405,55,1(a),null
1406,55,),null
1407,55,.,null
1408,56,The,null
1409,56,samples,unspecified-material
1410,56,were,null
1411,56,cleaned,operation
1412,56,by,null
1413,56,deionized,material-descriptor
1414,56,water,solvent
1415,56,and,null
1416,56,dilute,material-descriptor
1417,56,HF,solvent
1418,56,is,null
1419,56,used,operation
1420,56,to,null
1421,56,remove,null
1422,56,the,null
1423,56,surface,null
1424,56,oxide,null
1425,56,.,null
1426,57,Then,null
1427,57,different,null
1428,57,amount,null
1429,57,of,null
1430,57,hydrazine,material
1431,57,monohydrate,material
1432,57,(,null
1433,57,98,number
1434,57,%,amount-unit
1435,57,),null
1436,57,was,null
1437,57,controlled,operation
1438,57,and,null
1439,57,infiltrated,operation
1440,57,through,null
1441,57,the,null
1442,57,as-formed,null
1443,57,nanowires,unspecified-material
1444,57,(,null
1445,57,Fig.,null
1446,57,1(b),null
1447,57,),null
1448,57,.,null
1449,58,A,null
1450,58,solution,null
1451,58,of,null
1452,58,mixing,operation
1453,58,BiCl3,precursor
1454,58,(,null
1455,58,0.2,number
1456,58,M,amount-unit
1457,58,),null
1458,58,in,null
1459,58,nitric,solvent
1460,58,acid,solvent
1461,58,and,null
1462,58,H6TeO6,precursor
1463,58,(,null
1464,58,0.15,number
1465,58,M,amount-unit
1466,58,),null
1467,58,in,null
1468,58,deionized,material-descriptor
1469,58,water,solvent
1470,58,was,null
1471,58,prepared,operation
1472,58,",",null
1473,58,followed,operation
1474,58,by,null
1475,58,the,null
1476,58,addition,operation
1477,58,of,null
1478,58,thioglycolic,material
1479,58,acid,material
1480,58,for,null
1481,58,the,null
1482,58,formation,null
1483,58,of,null
1484,58,the,null
1485,58,mixed,null
1486,58,complex,unspecified-material
1487,58,at,null
1488,58,room,condition-misc
1489,58,temperature,condition-misc
1490,58,.,null
1491,59,Then,null
1492,59,the,null
1493,59,solution,null
1494,59,temperature,null
1495,59,was,null
1496,59,raised,operation
1497,59,to,null
1498,59,90,number
1499,59,degC,condition-unit
1500,59,and,null
1501,59,Bi2Te3,material
1502,59,nanoparticles,material-descriptor
1503,59,were,null
1504,59,synthesized,operation
1505,59,when,null
1506,59,dipping,operation
1507,59,the,null
1508,59,hydrazine,material
1509,59,-,null
1510,59,coated,null
1511,59,samples,null
1512,59,in,null
1513,59,the,null
1514,59,as-prepared,null
1515,59,solution,unspecified-material
1516,59,for,null
1517,59,the,null
1518,59,reduction,null
1519,59,of,null
1520,59,the,null
1521,59,Bi2Te3,material
1522,59,(,null
1523,59,Fig.,null
1524,59,1(c),null
1525,59,),null
1526,59,.,null
1527,60,The,null
1528,60,as-synthesized,null
1529,60,samples,unspecified-material
1530,60,were,null
1531,60,then,null
1532,60,washed,operation
1533,60,with,null
1534,60,excess,null
1535,60,acetone,solvent
1536,60,and,null
1537,60,dried,operation
1538,60,by,null
1539,60,N2,gas
1540,60,blow,null
1541,60,.,null
1542,61,Photoinduced,null
1543,61,electron,null
1544,61,transfer,null
1545,61,in,null
1546,61,pentacoordinated,null
1547,61,complex,null
1548,61,of,null
1549,61,zinc,target
1550,61,tetraphenylporphyrin,target
1551,61,and,null
1552,61,isoquinoline,null
1553,61,N-oxide,null
1554,61,.,null
1555,62,Tetraphenylporphine,target
1556,62,(,null
1557,62,TPP,target
1558,62,),null
1559,62,was,null
1560,62,prepared,operation
1561,62,from,null
1562,62,pyrrole,precursor
1563,62,and,null
1564,62,benzaldehyde,precursor
1565,62,in,null
1566,62,boiling,material-descriptor
1567,62,propionic,solvent
1568,62,acid,solvent
1569,62,[22],reference
1570,62,.,null
1571,63,Pyrrole,precursor
1572,63,was,null
1573,63,obtained,operation
1574,63,by,null
1575,63,the,null
1576,63,known,null
1577,63,method,null
1578,63,[23],reference
1579,63,using,null
1580,63,the,null
1581,63,thermal,operation
1582,63,decomposition,operation
1583,63,of,null
1584,63,diammonium,material-descriptor
1585,63,salt,material-descriptor
1586,63,of,null
1587,63,mucic,precursor
1588,63,acid,precursor
1589,63,which,null
1590,63,was,null
1591,63,prepared,operation
1592,63,from,null
1593,63,mucic,precursor
1594,63,acid,precursor
1595,63,and,null
1596,63,NH4OH,precursor
1597,63,.,null
1598,64,Mucic,precursor
1599,64,acid,precursor
1600,64,was,null
1601,64,synthesized,operation
1602,64,by,null
1603,64,galactose,operation
1604,64,oxidation,operation
1605,64,with,null
1606,64,HNO3,precursor
1607,64,upon,null
1608,64,heating,operation
1609,64,[24],reference
1610,64,.,null
1611,65,Zn-tetraphenylporphine,target
1612,65,(,null
1613,65,Zn,target
1614,65,-,target
1615,65,TPP,target
1616,65,),null
1617,65,was,null
1618,65,synthesized,operation
1619,65,according,null
1620,65,to,null
1621,65,known,null
1622,65,procedure,null
1623,65,[25],reference
1624,65,with,null
1625,65,some,null
1626,65,changes,null
1627,65,.,null
1628,66,Tetraphenylporphine,material
1629,66,(,null
1630,66,TPP,material
1631,66,),null
1632,66,in,null
1633,66,CHCl3,solvent
1634,66,was,null
1635,66,kept,operation
1636,66,over,null
1637,66,PbO2,material
1638,66,during,null
1639,66,2,number
1640,66,days,condition-unit
1641,66,to,null
1642,66,remove,operation
1643,66,admixture,material-descriptor
1644,66,of,null
1645,66,tetraphenylchlorine,material
1646,66,(,null
1647,66,2-10,number
1648,66,%,amount-unit
1649,66,of,null
1650,66,which,null
1651,66,can,null
1652,66,be,null
1653,66,formed,operation
1654,66,at,null
1655,66,TPP,material
1656,66,synthesis,null
1657,66,),null
1658,66,and,null
1659,66,a,null
1660,66,radical,unspecified-material
1661,66,of,null
1662,66,unknown,null
1663,66,structure,null
1664,66,[26],reference
1665,66,.,null
1666,67,A,null
1667,67,mixture,material-descriptor
1668,67,of,null
1669,67,0.5,number
1670,67,g,amount-unit
1671,67,(,null
1672,67,0.813,number
1673,67,mmol,amount-unit
1674,67,),null
1675,67,TPP,precursor
1676,67,",",null
1677,67,0.25,number
1678,67,g,amount-unit
1679,67,(,null
1680,67,1.14,number
1681,67,mmol,amount-unit
1682,67,",",null
1683,67,1.4-fold,amount-misc
1684,67,excess,amount-misc
1685,67,),null
1686,67,of,null
1687,67,(CH3COO)2Zn*2H2O,precursor
1688,67,",",null
1689,67,50,number
1690,67,mL,amount-unit
1691,67,of,null
1692,67,chloroform,precursor
1693,67,and,null
1694,67,250,number
1695,67,mL,amount-unit
1696,67,of,null
1697,67,glacial,material-descriptor
1698,67,acetic,precursor
1699,67,acid,precursor
1700,67,was,null
1701,67,boiled,operation
1702,67,for,null
1703,67,1,number
1704,67,h,condition-unit
1705,67,(,null
1706,67,using,null
1707,67,of,null
1708,67,7-fold,amount-misc
1709,67,excess,amount-misc
1710,67,of,null
1711,67,(CH3COO)2Zn,precursor
1712,67,leads,null
1713,67,to,null
1714,67,the,null
1715,67,final,null
1716,67,substance,unspecified-material
1717,67,almost,null
1718,67,without,null
1719,67,the,null
1720,67,initial,null
1721,67,TPP,precursor
1722,67,),null
1723,67,.,null
1724,68,The,null
1725,68,resultant,null
1726,68,dark,property-misc
1727,68,blue,property-misc
1728,68,crystals,property-misc
1729,68,of,null
1730,68,Zn,target
1731,68,-,target
1732,68,TPP,target
1733,68,were,null
1734,68,washed,operation
1735,68,with,null
1736,68,acetic,material
1737,68,acid,material
1738,68,.,null
1739,69,Then,null
1740,69,the,null
1741,69,substance,unspecified-material
1742,69,was,null
1743,69,chromatographed,operation
1744,69,on,null
1745,69,an,null
1746,69,alumina,apparatus-descriptor
1747,69,column,synthesis-apparatus
1748,69,with,null
1749,69,chloroform,material
1750,69,.,null
1751,70,TLC,characterization-apparatus
1752,70,was,null
1753,70,used,operation
1754,70,(,null
1755,70,Silufol,nonrecipe-material
1756,70,",",null
1757,70,chloroform-hexane,nonrecipe-material
1758,70,2,number
1759,70,:,number
1760,70,1,number
1761,70,),null
1762,70,for,null
1763,70,Zn,target
1764,70,-,target
1765,70,TPP,target
1766,70,purity,property-type
1767,70,determination,null
1768,70,.,null
1769,71,Yield,property-type
1770,71,0.43,number
1771,71,g,property-unit
1772,71,(,null
1773,71,77,number
1774,71,%,property-unit
1775,71,),null
1776,71,.,null
1777,72,To,null
1778,72,34,number
1779,72,mg,amount-unit
1780,72,(,null
1781,72,0.05,number
1782,72,mM,amount-unit
1783,72,),null
1784,72,of,null
1785,72,Zn,material
1786,72,-,material
1787,72,TPP,material
1788,72,dissolved,operation
1789,72,in,null
1790,72,15,number
1791,72,mL,amount-unit
1792,72,of,null
1793,72,acetone,solvent
1794,72,",",null
1795,72,1,number
1796,72,mL,amount-unit
1797,72,of,null
1798,72,an,null
1799,72,acetone,solvent
1800,72,solution,material-descriptor
1801,72,of,null
1802,72,isoquinoline,precursor
1803,72,N-oxide,precursor
1804,72,(,null
1805,72,7.3,number
1806,72,mg,amount-unit
1807,72,",",null
1808,72,0.05,number
1809,72,mM,amount-unit
1810,72,),null
1811,72,was,null
1812,72,added,operation
1813,72,.,null
1814,73,The,null
1815,73,red,material-descriptor
1816,73,-,material-descriptor
1817,73,violet,material-descriptor
1818,73,crystals,unspecified-material
1819,73,appeared,operation
1820,73,in,null
1821,73,30,number
1822,73,min,condition-unit
1823,73,",",null
1824,73,which,null
1825,73,were,null
1826,73,washed,operation
1827,73,with,null
1828,73,acetone,material
1829,73,(,null
1830,73,1,number
1831,73,mL,amount-unit
1832,73,",",null
1833,73,2,number
1834,73,times,condition-unit
1835,73,),null
1836,73,and,null
1837,73,air,gas
1838,73,dried,operation
1839,73,.,null
1840,74,Yield,property-type
1841,74,70,number
1842,74,%,property-unit
1843,74,(,null
1844,74,29,number
1845,74,mg,property-unit
1846,74,),null
1847,74,.,null
1848,75,Multifunctional,property-misc
1849,75,Nanographene,target
1850,75,Oxide,target
1851,75,for,null
1852,75,Targeted,null
1853,75,Gene,null
1854,75,-,null
1855,75,Mediated,null
1856,75,Thermochemotherapy,null
1857,75,of,null
1858,75,Drug,null
1859,75,-,null
1860,75,resistant,null
1861,75,Tumour,null
1862,75,.,null
1863,76,Graphite,precursor
1864,76,powder,material-descriptor
1865,76,was,null
1866,76,purchased,operation
1867,76,from,null
1868,76,Acros,brand
1869,76,.,null
1870,77,KMnO4,precursor
1871,77,(,null
1872,77,AR,amount-misc
1873,77,),null
1874,77,",",null
1875,77,NaNO3,precursor
1876,77,(,null
1877,77,AR,amount-misc
1878,77,),null
1879,77,",",null
1880,77,linear,material-descriptor
1881,77,chain,material-descriptor
1882,77,PEG,precursor
1883,77,amine,precursor
1884,77,(,null
1885,77,5000,number
1886,77,),null
1887,77,",",null
1888,77,branched,material-descriptor
1889,77,polyethylenimine,precursor
1890,77,10000,number
1891,77,(,null
1892,77,BPEI,amount-unit
1893,77,10000,number
1894,77,),null
1895,77,",",null
1896,77,folic,solvent
1897,77,acid,solvent
1898,77,",",null
1899,77,EDC,precursor
1900,77,and,null
1901,77,NHS,precursor
1902,77,",",null
1903,77,were,null
1904,77,purchased,operation
1905,77,from,null
1906,77,Sigma-Aldrich,brand
1907,77,.,null
1908,78,Doxorubicin,precursor
1909,78,was,null
1910,78,purchased,operation
1911,78,from,null
1912,78,Sangon,brand
1913,78,Biotech,brand
1914,78,(,null
1915,78,Shanghai,null
1916,78,",",null
1917,78,China,null
1918,78,),null
1919,78,.,null
1920,79,Modified,synthesis-apparatus
1921,79,RPMI,synthesis-apparatus
1922,79,-,synthesis-apparatus
1923,79,1640,synthesis-apparatus
1924,79,Medium,synthesis-apparatus
1925,79,was,null
1926,79,purchased,operation
1927,79,from,null
1928,79,HyClone,brand
1929,79,.,null
1930,80,Fetal,precursor
1931,80,bovine,precursor
1932,80,serum,precursor
1933,80,(,null
1934,80,FBS,precursor
1935,80,),null
1936,80,",",null
1937,80,penicillin,precursor
1938,80,-,precursor
1939,80,streptomycin,precursor
1940,80,",",null
1941,80,and,null
1942,80,trypsin,precursor
1943,80,were,null
1944,80,obtained,operation
1945,80,from,null
1946,80,Gibco,brand
1947,80,.,null
1948,81,Propidium,precursor
1949,81,iodide,precursor
1950,81,",",null
1951,81,LysoTracker,synthesis-apparatus
1952,81,",",null
1953,81,MitoTracker,synthesis-apparatus
1954,81,and,null
1955,81,Hoechst,synthesis-apparatus
1956,81,were,null
1957,81,purchased,operation
1958,81,from,null
1959,81,Molecular,brand
1960,81,Probes,brand
1961,81,(,null
1962,81,USA,null
1963,81,),null
1964,81,.,null
1965,82,The,null
1966,82,Cell,characterization-apparatus
1967,82,Counting,characterization-apparatus
1968,82,Kit-8,characterization-apparatus
1969,82,(,null
1970,82,CCK-8,null
1971,82,),null
1972,82,and,null
1973,82,Calcein,characterization-apparatus
1974,82,AM,characterization-apparatus
1975,82,were,null
1976,82,purchased,operation
1977,82,from,null
1978,82,Dojindo,brand
1979,82,(,null
1980,82,Japan,null
1981,82,),null
1982,82,.,null
1983,83,The,null
1984,83,β-actin,precursor
1985,83,antibody,precursor
1986,83,was,null
1987,83,purchased,operation
1988,83,from,null
1989,83,GeneTex,brand
1990,83,(,null
1991,83,USA,null
1992,83,),null
1993,83,.,null
1994,84,The,null
1995,84,dialysis,synthesis-apparatus
1996,84,bags,synthesis-apparatus
1997,84,and,null
1998,84,ultrafiltration,synthesis-apparatus
1999,84,tubes,synthesis-apparatus
2000,84,(,null
2001,84,molecular,apparatus-property-type
2002,84,weight,apparatus-property-type
2003,84,cutoff,apparatus-property-type
2004,84,:,null
2005,84,10-kDa,number
2006,84,and,null
2007,84,30-kDa,number
2008,84,),null
2009,84,were,null
2010,84,purchased,operation
2011,84,from,null
2012,84,Millipore,brand
2013,84,.,null
2014,85,The,null
2015,85,P-gp,precursor
2016,85,siRNA,precursor
2017,85,",",null
2018,85,the,null
2019,85,scrambled,material-descriptor
2020,85,siRNA,precursor
2021,85,and,null
2022,85,FAM,material-descriptor
2023,85,-,material-descriptor
2024,85,labelled,material-descriptor
2025,85,siRNA,precursor
2026,85,were,null
2027,85,supplied,operation
2028,85,by,null
2029,85,GenePharma,brand
2030,85,(,null
2031,85,Shanghai,null
2032,85,",",null
2033,85,China,null
2034,85,),null
2035,85,.,null
2036,86,PPG,material
2037,86,was,null
2038,86,prepared,operation
2039,86,based,null
2040,86,on,null
2041,86,our,null
2042,86,previously,null
2043,86,reported,null
2044,86,"methods27,28",reference
2045,86,.,null
2046,87,Briefly,null
2047,87,",",null
2048,87,to,null
2049,87,strongly,null
2050,87,bind,null
2051,87,negatively,null
2052,87,charged,null
2053,87,siRNA,null
2054,87,via,null
2055,87,electrostatic,null
2056,87,interactions,null
2057,87,",",null
2058,87,we,null
2059,87,used,operation
2060,87,the,null
2061,87,high,material-descriptor
2062,87,molecular,material-descriptor
2063,87,weight,material-descriptor
2064,87,branched,material-descriptor
2065,87,polyethylenimine,nonrecipe-material
2066,87,(,null
2067,87,10000,number
2068,87,),null
2069,87,instead,null
2070,87,of,null
2071,87,low,material-descriptor
2072,87,molecular,material-descriptor
2073,87,weight,material-descriptor
2074,87,branched,material-descriptor
2075,87,polyethylenimine,nonrecipe-material
2076,87,(,null
2077,87,1800,number
2078,87,),null
2079,87,to,null
2080,87,modify,operation
2081,87,PG,precursor
2082,87,via,null
2083,87,using,null
2084,87,cross-linking,material-descriptor
2085,87,reagents,material-descriptor
2086,87,EDC,precursor
2087,87,and,null
2088,87,NHS,precursor
2089,87,.,null
2090,88,Firstly,null
2091,88,",",null
2092,88,40,number
2093,88,mg,amount-unit
2094,88,EDC,precursor
2095,88,and,null
2096,88,40,number
2097,88,mg,amount-unit
2098,88,NHS,precursor
2099,88,were,null
2100,88,mixed,operation
2101,88,in,null
2102,88,4,number
2103,88,mL,amount-unit
2104,88,FA,precursor
2105,88,(,null
2106,88,0.5,number
2107,88,mg,amount-unit
2108,88,/,amount-unit
2109,88,mL,amount-unit
2110,88,",",null
2111,88,DMSO,brand
2112,88,),null
2113,88,solution,material-descriptor
2114,88,and,null
2115,88,magnetically,condition-misc
2116,88,stirred,operation
2117,88,at,null
2118,88,room,condition-misc
2119,88,temperature,condition-misc
2120,88,for,null
2121,88,15,number
2122,88,min,condition-unit
2123,88,",",null
2124,88,after,null
2125,88,activation,operation
2126,88,",",null
2127,88,4,number
2128,88,ml,amount-unit
2129,88,PPG,precursor
2130,88,(,null
2131,88,1.0,number
2132,88,mg,amount-unit
2133,88,/,amount-unit
2134,88,mL,amount-unit
2135,88,),null
2136,88,solution,material-descriptor
2137,88,was,null
2138,88,added,operation
2139,88,in,null
2140,88,the,null
2141,88,solution,unspecified-material
2142,88,to,null
2143,88,react,operation
2144,88,at,null
2145,88,room,condition-misc
2146,88,temperature,condition-misc
2147,88,for,null
2148,88,24,number
2149,88,h,condition-unit
2150,88,.,null
2151,89,Finally,null
2152,89,",",null
2153,89,excess,material-descriptor
2154,89,FA,material
2155,89,was,null
2156,89,removed,operation
2157,89,by,null
2158,89,dialyzing,operation
2159,89,against,null
2160,89,double,material-descriptor
2161,89,distilled,material-descriptor
2162,89,water,material
2163,89,(,null
2164,89,DD,material-descriptor
