Sentence #,Word,Tag
64,with,null
64,HNO3,B-precursor
64,upon,null
64,heating,B-operation
64,[24],B-reference
64,.,null
65,Zn-tetraphenylporphine,B-target
65,(,null
65,Zn,B-target
65,-,I-target
65,TPP,I-target
65,),null
65,was,null
65,synthesized,B-operation
65,according,null
65,to,null
65,known,null
65,procedure,null
65,[25],B-reference
65,with,null
65,some,null
65,changes,null
65,.,null
66,Tetraphenylporphine,B-material
66,(,null
66,TPP,B-material
66,),null
66,in,null
66,CHCl3,B-solvent
66,was,null
66,kept,B-operation
66,over,null
66,PbO2,B-material
66,during,null
66,2,B-number
66,days,B-condition_unit
66,to,null
66,remove,B-operation
66,admixture,B-material_descriptor
66,of,null
66,tetraphenylchlorine,B-material
66,(,null
66,2-10,B-number
66,%,B-amount_unit
66,of,null
66,which,null
66,can,null
66,be,null
66,formed,B-operation
66,at,null
66,TPP,B-material
66,synthesis,null
66,),null
66,and,null
66,a,null
66,radical,B-unspecified_material
66,of,null
66,unknown,null
66,structure,null
66,[26],B-reference
66,.,null
67,A,null
67,mixture,B-material_descriptor
67,of,null
67,0.5,B-number
67,g,B-amount_unit
67,(,null
67,0.813,B-number
67,mmol,B-amount_unit
67,),null
67,TPP,B-precursor
67,",",null
67,0.25,B-number
67,g,B-amount_unit
67,(,null
67,1.14,B-number
67,mmol,B-amount_unit
67,",",null
67,1.4-fold,B-amount_misc
67,excess,I-amount_misc
67,),null
67,of,null
67,(CH3COO)2Zn*2H2O,B-precursor
67,",",null
67,50,B-number
67,mL,B-amount_unit
67,of,null
67,chloroform,B-precursor
67,and,null
67,250,B-number
67,mL,B-amount_unit
67,of,null
67,glacial,B-material_descriptor
67,acetic,B-precursor
67,acid,I-precursor
67,was,null
67,boiled,B-operation
67,for,null
67,1,B-number
67,h,B-condition_unit
67,(,null
67,using,null
67,of,null
67,7-fold,B-amount_misc
67,excess,I-amount_misc
67,of,null
67,(CH3COO)2Zn,B-precursor
67,leads,null
67,to,null
67,the,null
67,final,null
67,substance,B-unspecified_material
67,almost,null
67,without,null
67,the,null
67,initial,null
67,TPP,B-precursor
67,),null
67,.,null
68,The,null
68,resultant,null
68,dark,B-property_misc
68,blue,I-property_misc
68,crystals,I-property_misc
68,of,null
68,Zn,B-target
68,-,I-target
68,TPP,I-target
68,were,null
68,washed,B-operation
68,with,null
68,acetic,B-material
68,acid,I-material
68,.,null
69,Then,null
69,the,null
69,substance,B-unspecified_material
69,was,null
69,chromatographed,B-operation
69,on,null
69,an,null
69,alumina,B-apparatus_descriptor
69,column,B-synthesis_apparatus
69,with,null
69,chloroform,B-material
69,.,null
70,TLC,B-characterization_apparatus
70,was,null
70,used,B-operation
70,(,null
70,Silufol,B-nonrecipe_material
70,",",null
70,chloroform-hexane,B-nonrecipe_material
70,2,B-number
70,:,I-number
70,1,I-number
70,),null
70,for,null
70,Zn,B-target
70,-,I-target
70,TPP,I-target
70,purity,B-property_type
70,determination,null
70,.,null
71,Yield,B-property_type
71,0.43,B-number
71,g,B-property_unit
71,(,null
71,77,B-number
71,%,B-property_unit
71,),null
71,.,null
72,To,null
72,34,B-number
72,mg,B-amount_unit
72,(,null
72,0.05,B-number
72,mM,B-amount_unit
72,),null
72,of,null
72,Zn,B-material
72,-,I-material
72,TPP,I-material
72,dissolved,B-operation
72,in,null
72,15,B-number
72,mL,B-amount_unit
72,of,null
72,acetone,B-solvent
72,",",null
72,1,B-number
72,mL,B-amount_unit
72,of,null
72,an,null
72,acetone,B-solvent
72,solution,B-material_descriptor
72,of,null
72,isoquinoline,B-precursor
72,N-oxide,I-precursor
72,(,null
72,7.3,B-number
72,mg,B-amount_unit
72,",",null
72,0.05,B-number
72,mM,B-amount_unit
72,),null
72,was,null
72,added,B-operation
72,.,null
73,The,null
73,red,B-material_descriptor
73,-,I-material_descriptor
73,violet,I-material_descriptor
73,crystals,B-unspecified_material
73,appeared,B-operation
73,in,null
73,30,B-number
73,min,B-condition_unit
73,",",null
73,which,null
73,were,null
73,washed,B-operation
73,with,null
73,acetone,B-material
73,(,null
73,1,B-number
73,mL,B-amount_unit
73,",",null
73,2,B-number
73,times,B-condition_unit
73,),null
73,and,null
73,air,B-gas
73,dried,B-operation
73,.,null
74,Yield,B-property_type
74,70,B-number
74,%,B-property_unit
74,(,null
74,29,B-number
74,mg,B-property_unit
74,),null
74,.,null
75,Multifunctional,B-property_misc
75,Nanographene,B-target
75,Oxide,I-target
75,for,null
75,Targeted,null
75,Gene,null
75,-,null
75,Mediated,null
75,Thermochemotherapy,null
75,of,null
75,Drug,null
75,-,null
75,resistant,null
75,Tumour,null
75,.,null
76,Graphite,B-precursor
76,powder,B-material_descriptor
76,was,null
76,purchased,B-operation
76,from,null
76,Acros,B-brand
76,.,null
77,KMnO4,B-precursor
77,(,null
77,AR,B-amount_misc
77,),null
77,",",null
77,NaNO3,B-precursor
77,(,null
77,AR,B-amount_misc
77,),null
77,",",null
77,linear,B-material_descriptor
77,chain,I-material_descriptor
77,PEG,B-precursor
77,amine,I-precursor
77,(,null
77,5000,B-number
77,),null
77,",",null
77,branched,B-material_descriptor
77,polyethylenimine,B-precursor
77,10000,B-number
77,(,null
77,BPEI,B-amount_unit
77,10000,B-number
77,),null
77,",",null
77,folic,B-solvent
77,acid,I-solvent
77,",",null
77,EDC,B-precursor
77,and,null
77,NHS,B-precursor
77,",",null
77,were,null
77,purchased,B-operation
77,from,null
77,Sigma-Aldrich,B-brand
77,.,null
78,Doxorubicin,B-precursor
78,was,null
78,purchased,B-operation
78,from,null
78,Sangon,B-brand
78,Biotech,I-brand
78,(,null
78,Shanghai,null
78,",",null
78,China,null
78,),null
78,.,null
79,Modified,B-synthesis_apparatus
79,RPMI,I-synthesis_apparatus
79,-,I-synthesis_apparatus
79,1640,I-synthesis_apparatus
79,Medium,I-synthesis_apparatus
79,was,null
79,purchased,B-operation
79,from,null
79,HyClone,B-brand
79,.,null
80,Fetal,B-precursor
80,bovine,I-precursor
80,serum,I-precursor
80,(,null
80,FBS,B-precursor
80,),null
80,",",null
80,penicillin,B-precursor
80,-,I-precursor
80,streptomycin,I-precursor
80,",",null
80,and,null
80,trypsin,B-precursor
80,were,null
80,obtained,B-operation
80,from,null
80,Gibco,B-brand
80,.,null
81,Propidium,B-precursor
81,iodide,I-precursor
81,",",null
81,LysoTracker,B-synthesis_apparatus
81,",",null
81,MitoTracker,B-synthesis_apparatus
81,and,null
81,Hoechst,B-synthesis_apparatus
81,were,null
81,purchased,B-operation
81,from,null
81,Molecular,B-brand
81,Probes,I-brand
81,(,null
81,USA,null
81,),null
81,.,null
82,The,null
82,Cell,B-characterization_apparatus
82,Counting,I-characterization_apparatus
82,Kit-8,I-characterization_apparatus
82,(,null
82,CCK-8,null
82,),null
82,and,null
82,Calcein,B-characterization_apparatus
82,AM,I-characterization_apparatus
82,were,null
82,purchased,B-operation
82,from,null
82,Dojindo,B-brand
82,(,null
82,Japan,null
82,),null
82,.,null
83,The,null
83,β-actin,B-precursor
83,antibody,I-precursor
83,was,null
83,purchased,B-operation
83,from,null
83,GeneTex,B-brand
83,(,null
83,USA,null
83,),null
83,.,null
84,The,null
84,dialysis,B-synthesis_apparatus
84,bags,I-synthesis_apparatus
84,and,null
84,ultrafiltration,B-synthesis_apparatus
84,tubes,I-synthesis_apparatus
84,(,null
84,molecular,B-apparatus_property_type
84,weight,I-apparatus_property_type
84,cutoff,I-apparatus_property_type
84,:,null
84,10-kDa,B-number
84,and,null
84,30-kDa,B-number
84,),null
84,were,null
84,purchased,B-operation
84,from,null
84,Millipore,B-brand
84,.,null
85,The,null
85,P-gp,B-precursor
85,siRNA,I-precursor
85,",",null
85,the,null
85,scrambled,B-material_descriptor
85,siRNA,B-precursor
85,and,null
85,FAM,B-material_descriptor
85,-,I-material_descriptor
85,labelled,I-material_descriptor
85,siRNA,B-precursor
85,were,null
85,supplied,B-operation
85,by,null
85,GenePharma,B-brand
85,(,null
85,Shanghai,null
85,",",null
85,China,null
85,),null
85,.,null
86,PPG,B-material
86,was,null
86,prepared,B-operation
86,based,null
86,on,null
86,our,null
86,previously,null
86,reported,null
86,"methods27,28",B-reference
86,.,null
87,Briefly,null
87,",",null
87,to,null
87,strongly,null
87,bind,null
87,negatively,null
87,charged,null
87,siRNA,null
87,via,null
87,electrostatic,null
87,interactions,null
87,",",null
87,we,null
87,used,B-operation
87,the,null
87,high,B-material_descriptor
87,molecular,I-material_descriptor
87,weight,I-material_descriptor
87,branched,I-material_descriptor
87,polyethylenimine,B-nonrecipe_material
87,(,null
87,10000,B-number
87,),null
87,instead,null
87,of,null
87,low,B-material_descriptor
87,molecular,I-material_descriptor
87,weight,I-material_descriptor
87,branched,I-material_descriptor
87,polyethylenimine,B-nonrecipe_material
87,(,null
87,1800,B-number
87,),null
87,to,null
87,modify,B-operation
87,PG,B-precursor
87,via,null
87,using,null
87,cross-linking,B-material_descriptor
87,reagents,I-material_descriptor
87,EDC,B-precursor
87,and,null
87,NHS,B-precursor
87,.,null
88,Firstly,null
88,",",null
88,40,B-number
88,mg,B-amount_unit
88,EDC,B-precursor
88,and,null
88,40,B-number
88,mg,B-amount_unit
88,NHS,B-precursor
88,were,null
88,mixed,B-operation
88,in,null
88,4,B-number
88,mL,B-amount_unit
88,FA,B-precursor
88,(,null
88,0.5,B-number
88,mg,B-amount_unit
88,/,I-amount_unit
88,mL,I-amount_unit
88,",",null
88,DMSO,B-brand
88,),null
88,solution,B-material_descriptor
88,and,null
88,magnetically,B-condition_misc
88,stirred,B-operation
88,at,null
88,room,B-condition_misc
88,temperature,I-condition_misc
88,for,null
88,15,B-number
88,min,B-condition_unit
88,",",null
88,after,null
88,activation,B-operation
88,",",null
88,4,B-number
88,ml,B-amount_unit
88,PPG,B-precursor
88,(,null
88,1.0,B-number
88,mg,B-amount_unit
88,/,I-amount_unit
88,mL,I-amount_unit
88,),null
88,solution,B-material_descriptor
88,was,null
88,added,B-operation
88,in,null
88,the,null
88,solution,B-unspecified_material
88,to,null
88,react,B-operation
88,at,null
88,room,B-condition_misc
88,temperature,I-condition_misc
88,for,null
88,24,B-number
88,h,B-condition_unit
88,.,null
89,Finally,null
89,",",null
89,excess,B-material_descriptor
89,FA,B-material
89,was,null
89,removed,B-operation
89,by,null
89,dialyzing,B-operation
89,against,null
89,double,B-material_descriptor
89,distilled,I-material_descriptor
89,water,B-material
89,(,null
89,DD,B-material_descriptor
89,),null
89,for,null
89,24,B-number
89,h,B-condition_unit
89,(,null
89,molecular,B-apparatus_property_type
89,weight,I-apparatus_property_type
89,cutoff,I-apparatus_property_type
89,:,null
89,10-kDa,B-number
89,),null
89,.,null
90,PPG-FA,B-target
90,was,null
90,obtained,B-operation
90,in,null
90,an,null
90,amount,null
90,equal,null
90,to,null
90,NGO,B-target
90,-,I-target
90,PEG,I-target
90,(,null
90,0.5,B-number
90,mg,B-amount_unit
90,/,I-amount_unit
90,mL,I-amount_unit
90,),null
90,.,null
91,Preparation,B-operation
91,of,null
91,PPG,B-target
91,-,I-target
91,FA,I-target
91,/,I-target
91,Dox,I-target
91,.,null
92,Dox,B-precursor
92,was,null
92,loaded,B-operation
92,onto,null
92,PPG-FA,B-material
92,via,null
92,the,null
92,following,null
92,method,null
92,.,null
93,Briefly,null
93,",",null
93,500,B-number
93,μL,B-amount_unit
93,PPG-FA,B-precursor
93,(,null
93,0.5,B-number
93,mg,B-amount_unit
93,/,I-amount_unit
93,mL,I-amount_unit
93,),null
93,and,null
93,500,B-number
93,μL,B-amount_unit
93,Dox,B-precursor
93,(,null
93,1,B-number
93,mg,B-amount_unit
93,/,I-amount_unit
93,mL,I-amount_unit
93,),null
93,were,null
93,mixed,B-operation
93,in,null
93,a,null
93,5,B-number
93,mL,B-amount_unit
93,PBS,B-solvent
93,solution,B-material_descriptor
93,and,null
93,magnetically,B-condition_misc
93,stirred,B-operation
93,at,null
93,room,B-condition_misc
93,temperature,I-condition_misc
93,for,null
93,12,B-number
93,h,B-condition_unit
93,.,null
94,Then,null
94,",",null
94,excess,B-material_descriptor
94,Dox,B-material
94,was,null
94,removed,B-operation
94,by,null
94,dialyzing,B-operation
94,the,null
94,entire,null
94,system,null
94,against,null
94,DD,B-material_descriptor
94,water,B-material
94,until,null
94,the,null
94,filtrate,B-unspecified_material
94,was,null
94,free,null
94,of,null
94,red,null
94,colour,null
94,.,null
95,Preparation,B-operation
95,of,null
95,PPG,B-target
95,-,I-target
95,FA,I-target
95,/,I-target
95,siRNA,I-target
95,:,null
95,The,null
95,P-gp,B-precursor
95,siRNA,I-precursor
95,",",null
95,scrambled,B-material_descriptor
95,siRNA,B-precursor
95,and,null
95,FAM,B-material_descriptor
95,-,I-material_descriptor
95,labelled,I-material_descriptor
95,siRNA,B-precursor
95,were,null
95,respectively,null
95,dissolved,B-operation
95,in,null
95,DEPC,B-material_descriptor
95,-,I-material_descriptor
95,treated,I-material_descriptor
95,water,B-solvent
95,to,null
95,achieve,B-operation
95,0.1,B-number
95,mg,B-amount_unit
95,/,I-amount_unit
95,mL,I-amount_unit
95,solution,B-unspecified_material
95,.,null
96,The,null
96,PPG-FA,B-precursor
96,was,null
96,blend,B-operation
96,with,null
96,different,null
96,siRNA,B-precursor
96,solution,B-material_descriptor
96,at,null
96,a,null
96,weight,B-amount_unit
96,ratio,I-amount_unit
96,of,null
96,4,B-number
96,:,I-number
96,1,I-number
96,(,null
96,NGO,B-nonrecipe_material
96,:,null
96,siRNA,B-nonrecipe_material
96,),null
96,",",null
96,and,null
96,incubated,B-operation
96,at,null
96,room,B-condition_misc
96,temperature,I-condition_misc
96,for,null
96,30,B-number
96,min,B-condition_unit
96,.,null
97,It,null
97,allows,B-operation
97,the,null
97,electrostatic,null
97,adsorption,B-operation
97,between,null
97,negatively,null
97,charged,null
97,siRNA,null
97,and,null
97,positively,null
97,charged,null
97,PPG-FA,null
97,.,null
98,For,null
98,preparation,B-operation
98,of,null
98,PPG,B-target
98,-,I-target
98,FA,I-target
98,/,I-target
98,Dox,I-target
98,/,I-target
98,siRNA,I-target
98,",",null
98,the,null
98,procedures,null
98,were,null
98,the,null
98,same,null
98,as,null
98,that,null
98,for,null
98,PPG,B-target
98,-,I-target
98,FA,I-target
98,/,I-target
98,siRNA,I-target
98,except,null
98,using,null
98,PPG,B-precursor
98,-,I-precursor
98,FA,I-precursor
98,/,I-precursor
98,Dox,I-precursor
98,dispersed,B-operation
98,in,null
98,DEPC,B-material_descriptor
98,-,I-material_descriptor
98,treated,I-material_descriptor
98,water,B-solvent
98,.,null
99,Effects,null
99,of,null
99,highly,null
99,crumpled,B-property_misc
99,graphene,B-target
99,nanosheets,B-property_misc
99,on,null
99,the,null
99,electrochemical,null
99,performances,null
99,of,null
99,pseudocapacitor,null
99,electrode,null
99,materials,null
99,.,null
100,All,null
100,chemicals,B-unspecified_material
100,were,null
100,of,null
100,analytical,B-material_descriptor
100,grade,I-material_descriptor
100,and,null
100,used,B-operation
100,without,null
100,further,null
100,purification,null
100,.,null
101,GS,B-target
101,was,null
101,made,B-operation
101,via,null
101,a,null
101,modified,null
101,Hummers,B-meta
101,method,I-meta
101,followed,B-operation
101,by,null
101,a,null
101,thermal,B-operation
101,exfoliation,I-operation
101,(,null
101,at,null
101,800,B-number
101,degC,B-condition_unit
101,for,null
101,1,B-number
101,min,B-condition_unit
101,under,null
101,a,null
101,H2,B-gas
101,/,I-gas
101,Ar,I-gas
101,atmosphere,B-material_descriptor
101,with,null
101,10,B-number
101,degC,B-condition_unit
101,/,I-condition_unit
101,min,I-condition_unit
101,heating,null
101,rate,null
101,),null
101,.,null
102,In,null
102,a,null
102,typical,null
102,synthesis,null
102,process,null
102,",",null
102,5,B-number
102,mg,B-amount_unit
102,GS,B-precursor
102,and,null
102,0.3,B-number
102,g,B-amount_unit
102,NiCl2*6H2O,B-precursor
102,were,null
102,dispersed,B-operation
102,in,null
102,20,B-number
102,ml,B-amount_unit
102,distilled,B-material_descriptor
102,water,B-solvent
102,and,null
102,subjected,B-operation
102,to,null
102,ultrasonic,B-operation
102,vibration,I-operation
102,to,null
102,form,null
102,a,null
102,homogeneous,B-material_descriptor
102,suspension,B-unspecified_material
102,",",null
102,respectively,null
102,.,null
103,The,null
103,two,null
103,former,null
103,suspensions,B-unspecified_material
103,were,null
103,homogeneously,null
103,mixed,B-operation
103,with,null
103,each,null
103,other,null
103,and,null
103,subjected,B-operation
103,to,null
103,ultrasonic,B-operation
103,vibration,I-operation
103,for,null
103,a,null
103,while,null
103,",",null
103,and,null
103,then,null
103,freeze,B-operation
103,drying,I-operation
103,(,null
103,named,null
103,as,null
103,M1,null
103,),null
103,.,null
104,The,null
104,1.03,B-number
104,g,B-amount_unit
104,NaH2PO2*H2O,B-precursor
104,was,null
104,grinded,B-operation
104,in,null
104,a,null
104,mortar,B-synthesis_apparatus
104,and,null
104,mixed,B-operation
104,with,null
104,M1,null
104,.,null
105,Then,null
105,",",null
105,the,null
105,mixture,B-unspecified_material
105,was,null
105,calcined,B-operation
105,at,null
105,500,B-number
105,degC,B-condition_unit
105,for,null
105,1,B-number
105,h,B-condition_unit
105,with,null
105,2,B-number
105,degC,B-condition_unit
105,/,I-condition_unit
105,min,I-condition_unit
105,heating,null
105,rate,null
105,and,null
105,cooled,B-operation
105,to,null
105,room,B-condition_misc
105,temperature,I-condition_misc
105,under,null
105,a,null
105,flow,null
105,of,null
105,Ar,B-gas
105,(,null
105,99.999,B-number
105,%,B-amount_unit
105,),null
105,.,null
106,The,null
106,solid,B-unspecified_material
106,obtained,null
106,was,null
106,washed,B-operation
106,thoroughly,null
106,with,null
106,distilled,B-material_descriptor
106,water,B-solvent
106,and,null
106,absolute,B-material_descriptor
106,ethyl,B-solvent
106,alcohol,I-solvent
106,to,null
106,remove,null
106,the,null
106,by,B-unspecified_material
106,-,I-unspecified_material
106,products,I-unspecified_material
106,.,null
107,After,null
107,that,null
107,",",null
107,the,null
107,wet,B-material_descriptor
107,products,B-unspecified_material
107,were,null
107,dried,B-operation
107,at,null
107,80,B-number
107,degC,B-condition_unit
107,for,null
107,12,B-number
107,h,B-condition_unit
107,in,null
107,a,null
107,vacuum,B-apparatus_descriptor
107,oven,B-synthesis_apparatus
