Sentence #,Word,Tag
71,77,number
71,%,property-unit
71,),null
71,.,null
72,To,null
72,34,number
72,mg,amount-unit
72,(,null
72,0.05,number
72,mM,amount-unit
72,),null
72,of,null
72,Zn,material
72,-,material
72,TPP,material
72,dissolved,operation
72,in,null
72,15,number
72,mL,amount-unit
72,of,null
72,acetone,solvent
72,",",null
72,1,number
72,mL,amount-unit
72,of,null
72,an,null
72,acetone,solvent
72,solution,material-descriptor
72,of,null
72,isoquinoline,precursor
72,N-oxide,precursor
72,(,null
72,7.3,number
72,mg,amount-unit
72,",",null
72,0.05,number
72,mM,amount-unit
72,),null
72,was,null
72,added,operation
72,.,null
73,The,null
73,red,material-descriptor
73,-,material-descriptor
73,violet,material-descriptor
73,crystals,unspecified-material
73,appeared,operation
73,in,null
73,30,number
73,min,condition-unit
73,",",null
73,which,null
73,were,null
73,washed,operation
73,with,null
73,acetone,material
73,(,null
73,1,number
73,mL,amount-unit
73,",",null
73,2,number
73,times,condition-unit
73,),null
73,and,null
73,air,gas
73,dried,operation
73,.,null
74,Yield,property-type
74,70,number
74,%,property-unit
74,(,null
74,29,number
74,mg,property-unit
74,),null
74,.,null
75,Multifunctional,property-misc
75,Nanographene,target
75,Oxide,target
75,for,null
75,Targeted,null
75,Gene,null
75,-,null
75,Mediated,null
75,Thermochemotherapy,null
75,of,null
75,Drug,null
75,-,null
75,resistant,null
75,Tumour,null
75,.,null
76,Graphite,precursor
76,powder,material-descriptor
76,was,null
76,purchased,operation
76,from,null
76,Acros,brand
76,.,null
77,KMnO4,precursor
77,(,null
77,AR,amount-misc
77,),null
77,",",null
77,NaNO3,precursor
77,(,null
77,AR,amount-misc
77,),null
77,",",null
77,linear,material-descriptor
77,chain,material-descriptor
77,PEG,precursor
77,amine,precursor
77,(,null
77,5000,number
77,),null
77,",",null
77,branched,material-descriptor
77,polyethylenimine,precursor
77,10000,number
77,(,null
77,BPEI,amount-unit
77,10000,number
77,),null
77,",",null
77,folic,solvent
77,acid,solvent
77,",",null
77,EDC,precursor
77,and,null
77,NHS,precursor
77,",",null
77,were,null
77,purchased,operation
77,from,null
77,Sigma-Aldrich,brand
77,.,null
78,Doxorubicin,precursor
78,was,null
78,purchased,operation
78,from,null
78,Sangon,brand
78,Biotech,brand
78,(,null
78,Shanghai,null
78,",",null
78,China,null
78,),null
78,.,null
79,Modified,synthesis-apparatus
79,RPMI,synthesis-apparatus
79,-,synthesis-apparatus
79,1640,synthesis-apparatus
79,Medium,synthesis-apparatus
79,was,null
79,purchased,operation
79,from,null
79,HyClone,brand
79,.,null
80,Fetal,precursor
80,bovine,precursor
80,serum,precursor
80,(,null
80,FBS,precursor
80,),null
80,",",null
80,penicillin,precursor
80,-,precursor
80,streptomycin,precursor
80,",",null
80,and,null
80,trypsin,precursor
80,were,null
80,obtained,operation
80,from,null
80,Gibco,brand
80,.,null
81,Propidium,precursor
81,iodide,precursor
81,",",null
81,LysoTracker,synthesis-apparatus
81,",",null
81,MitoTracker,synthesis-apparatus
81,and,null
81,Hoechst,synthesis-apparatus
81,were,null
81,purchased,operation
81,from,null
81,Molecular,brand
81,Probes,brand
81,(,null
81,USA,null
81,),null
81,.,null
82,The,null
82,Cell,characterization-apparatus
82,Counting,characterization-apparatus
82,Kit-8,characterization-apparatus
82,(,null
82,CCK-8,null
82,),null
82,and,null
82,Calcein,characterization-apparatus
82,AM,characterization-apparatus
82,were,null
82,purchased,operation
82,from,null
82,Dojindo,brand
82,(,null
82,Japan,null
82,),null
82,.,null
83,The,null
83,β-actin,precursor
83,antibody,precursor
83,was,null
83,purchased,operation
83,from,null
83,GeneTex,brand
83,(,null
83,USA,null
83,),null
83,.,null
84,The,null
84,dialysis,synthesis-apparatus
84,bags,synthesis-apparatus
84,and,null
84,ultrafiltration,synthesis-apparatus
84,tubes,synthesis-apparatus
84,(,null
84,molecular,apparatus-property-type
84,weight,apparatus-property-type
84,cutoff,apparatus-property-type
84,:,null
84,10-kDa,number
84,and,null
84,30-kDa,number
84,),null
84,were,null
84,purchased,operation
84,from,null
84,Millipore,brand
84,.,null
85,The,null
85,P-gp,precursor
85,siRNA,precursor
85,",",null
85,the,null
85,scrambled,material-descriptor
85,siRNA,precursor
85,and,null
85,FAM,material-descriptor
85,-,material-descriptor
85,labelled,material-descriptor
85,siRNA,precursor
85,were,null
85,supplied,operation
85,by,null
85,GenePharma,brand
85,(,null
85,Shanghai,null
85,",",null
85,China,null
85,),null
85,.,null
86,PPG,material
86,was,null
86,prepared,operation
86,based,null
86,on,null
86,our,null
86,previously,null
86,reported,null
86,"methods27,28",reference
86,.,null
87,Briefly,null
87,",",null
87,to,null
87,strongly,null
87,bind,null
87,negatively,null
87,charged,null
87,siRNA,null
87,via,null
87,electrostatic,null
87,interactions,null
87,",",null
87,we,null
87,used,operation
87,the,null
87,high,material-descriptor
87,molecular,material-descriptor
87,weight,material-descriptor
87,branched,material-descriptor
87,polyethylenimine,nonrecipe-material
87,(,null
87,10000,number
87,),null
87,instead,null
87,of,null
87,low,material-descriptor
87,molecular,material-descriptor
87,weight,material-descriptor
87,branched,material-descriptor
87,polyethylenimine,nonrecipe-material
87,(,null
87,1800,number
87,),null
87,to,null
87,modify,operation
87,PG,precursor
87,via,null
87,using,null
87,cross-linking,material-descriptor
87,reagents,material-descriptor
87,EDC,precursor
87,and,null
87,NHS,precursor
87,.,null
88,Firstly,null
88,",",null
88,40,number
88,mg,amount-unit
88,EDC,precursor
88,and,null
88,40,number
88,mg,amount-unit
88,NHS,precursor
88,were,null
88,mixed,operation
88,in,null
88,4,number
88,mL,amount-unit
88,FA,precursor
88,(,null
88,0.5,number
88,mg,amount-unit
88,/,amount-unit
88,mL,amount-unit
88,",",null
88,DMSO,brand
88,),null
88,solution,material-descriptor
88,and,null
88,magnetically,condition-misc
88,stirred,operation
88,at,null
88,room,condition-misc
88,temperature,condition-misc
88,for,null
88,15,number
88,min,condition-unit
88,",",null
88,after,null
88,activation,operation
88,",",null
88,4,number
88,ml,amount-unit
88,PPG,precursor
88,(,null
88,1,number
88,mg,amount-unit
88,/,amount-unit
88,mL,amount-unit
88,),null
88,solution,material-descriptor
88,was,null
88,added,operation
88,in,null
88,the,null
88,solution,unspecified-material
88,to,null
88,react,operation
88,at,null
88,room,condition-misc
88,temperature,condition-misc
88,for,null
88,24,number
88,h,condition-unit
88,.,null
89,Finally,null
89,",",null
89,excess,material-descriptor
89,FA,material
89,was,null
89,removed,operation
89,by,null
89,dialyzing,operation
89,against,null
89,double,material-descriptor
89,distilled,material-descriptor
89,water,material
89,(,null
89,DD,material-descriptor
89,),null
89,for,null
89,24,number
89,h,condition-unit
89,(,null
89,molecular,apparatus-property-type
89,weight,apparatus-property-type
89,cutoff,apparatus-property-type
89,:,null
89,10-kDa,number
89,),null
89,.,null
90,PPG-FA,target
90,was,null
90,obtained,operation
90,in,null
90,an,null
90,amount,null
90,equal,null
90,to,null
90,NGO,target
90,-,target
90,PEG,target
90,(,null
90,0.5,number
90,mg,amount-unit
90,/,amount-unit
90,mL,amount-unit
90,),null
90,.,null
91,Preparation,operation
91,of,null
91,PPG,target
91,-,target
91,FA,target
91,/,target
91,Dox,target
91,.,null
92,Dox,precursor
92,was,null
92,loaded,operation
92,onto,null
92,PPG-FA,material
92,via,null
92,the,null
92,following,null
92,method,null
92,.,null
93,Briefly,null
93,",",null
93,500,number
93,μL,amount-unit
93,PPG-FA,precursor
93,(,null
93,0.5,number
93,mg,amount-unit
93,/,amount-unit
93,mL,amount-unit
93,),null
93,and,null
93,500,number
93,μL,amount-unit
93,Dox,precursor
93,(,null
93,1,number
93,mg,amount-unit
93,/,amount-unit
93,mL,amount-unit
93,),null
93,were,null
93,mixed,operation
93,in,null
93,a,null
93,5,number
93,mL,amount-unit
93,PBS,solvent
93,solution,material-descriptor
93,and,null
93,magnetically,condition-misc
93,stirred,operation
93,at,null
93,room,condition-misc
93,temperature,condition-misc
93,for,null
93,12,number
93,h,condition-unit
93,.,null
94,Then,null
94,",",null
94,excess,material-descriptor
94,Dox,material
94,was,null
94,removed,operation
94,by,null
94,dialyzing,operation
94,the,null
94,entire,null
94,system,null
94,against,null
94,DD,material-descriptor
94,water,material
94,until,null
94,the,null
94,filtrate,unspecified-material
94,was,null
94,free,null
94,of,null
94,red,null
94,colour,null
94,.,null
95,Preparation,operation
95,of,null
95,PPG,target
95,-,target
95,FA,target
95,/,target
95,siRNA,target
95,:,null
95,The,null
95,P-gp,precursor
95,siRNA,precursor
95,",",null
95,scrambled,material-descriptor
95,siRNA,precursor
95,and,null
95,FAM,material-descriptor
95,-,material-descriptor
95,labelled,material-descriptor
95,siRNA,precursor
95,were,null
95,respectively,null
95,dissolved,operation
95,in,null
95,DEPC,material-descriptor
95,-,material-descriptor
95,treated,material-descriptor
95,water,solvent
95,to,null
95,achieve,operation
95,0.1,number
95,mg,amount-unit
95,/,amount-unit
95,mL,amount-unit
95,solution,unspecified-material
95,.,null
96,The,null
96,PPG-FA,precursor
96,was,null
96,blend,operation
96,with,null
96,different,null
96,siRNA,precursor
96,solution,material-descriptor
96,at,null
96,a,null
96,weight,amount-unit
96,ratio,amount-unit
96,of,null
96,4,number
96,:,number
96,1,number
96,(,null
96,NGO,nonrecipe-material
96,:,null
96,siRNA,nonrecipe-material
96,),null
96,",",null
96,and,null
96,incubated,operation
96,at,null
96,room,condition-misc
96,temperature,condition-misc
96,for,null
96,30,number
96,min,condition-unit
96,.,null
97,It,null
97,allows,operation
97,the,null
97,electrostatic,null
97,adsorption,operation
97,between,null
97,negatively,null
97,charged,null
97,siRNA,null
97,and,null
97,positively,null
97,charged,null
97,PPG-FA,null
97,.,null
98,For,null
98,preparation,operation
98,of,null
98,PPG,target
98,-,target
98,FA,target
98,/,target
98,Dox,target
98,/,target
98,siRNA,target
98,",",null
98,the,null
98,procedures,null
98,were,null
98,the,null
98,same,null
98,as,null
98,that,null
98,for,null
98,PPG,target
98,-,target
98,FA,target
98,/,target
98,siRNA,target
98,except,null
98,using,null
98,PPG,precursor
98,-,precursor
98,FA,precursor
98,/,precursor
98,Dox,precursor
98,dispersed,operation
98,in,null
98,DEPC,material-descriptor
98,-,material-descriptor
98,treated,material-descriptor
98,water,solvent
98,.,null
99,Effects,null
99,of,null
99,highly,null
99,crumpled,property-misc
99,graphene,target
99,nanosheets,property-misc
99,on,null
99,the,null
99,electrochemical,null
99,performances,null
99,of,null
99,pseudocapacitor,null
99,electrode,null
99,materials,null
99,.,null
100,All,null
100,chemicals,unspecified-material
100,were,null
100,of,null
100,analytical,material-descriptor
100,grade,material-descriptor
100,and,null
100,used,operation
100,without,null
100,further,null
100,purification,null
100,.,null
101,GS,target
101,was,null
101,made,operation
101,via,null
101,a,null
101,modified,null
101,Hummers,meta
101,method,meta
101,followed,operation
101,by,null
101,a,null
101,thermal,operation
101,exfoliation,operation
101,(,null
101,at,null
101,800,number
101,degC,condition-unit
101,for,null
101,1,number
101,min,condition-unit
101,under,null
101,a,null
101,H2,gas
101,/,gas
101,Ar,gas
101,atmosphere,material-descriptor
101,with,null
101,10,number
101,degC,condition-unit
101,/,condition-unit
101,min,condition-unit
101,heating,null
101,rate,null
101,),null
101,.,null
102,In,null
102,a,null
102,typical,null
102,synthesis,null
102,process,null
102,",",null
102,5,number
102,mg,amount-unit
102,GS,precursor
102,and,null
102,0.3,number
102,g,amount-unit
102,NiCl2*6H2O,precursor
102,were,null
102,dispersed,operation
102,in,null
102,20,number
102,ml,amount-unit
102,distilled,material-descriptor
102,water,solvent
102,and,null
102,subjected,operation
102,to,null
102,ultrasonic,operation
102,vibration,operation
102,to,null
102,form,null
102,a,null
102,homogeneous,material-descriptor
102,suspension,unspecified-material
102,",",null
102,respectively,null
102,.,null
103,The,null
103,two,null
103,former,null
103,suspensions,unspecified-material
103,were,null
103,homogeneously,null
103,mixed,operation
103,with,null
103,each,null
103,other,null
103,and,null
103,subjected,operation
103,to,null
103,ultrasonic,operation
103,vibration,operation
103,for,null
103,a,null
103,while,null
103,",",null
103,and,null
103,then,null
103,freeze,operation
103,drying,operation
103,(,null
103,named,null
103,as,null
103,M1,null
103,),null
103,.,null
104,The,null
104,1.03,number
104,g,amount-unit
104,NaH2PO2*H2O,precursor
104,was,null
104,grinded,operation
104,in,null
104,a,null
104,mortar,synthesis-apparatus
104,and,null
104,mixed,operation
104,with,null
104,M1,null
104,.,null
105,Then,null
105,",",null
105,the,null
105,mixture,unspecified-material
105,was,null
105,calcined,operation
105,at,null
105,500,number
105,degC,condition-unit
105,for,null
105,1,number
105,h,condition-unit
105,with,null
105,2,number
105,degC,condition-unit
105,/,condition-unit
105,min,condition-unit
105,heating,null
105,rate,null
105,and,null
105,cooled,operation
105,to,null
105,room,condition-misc
105,temperature,condition-misc
105,under,null
105,a,null
105,flow,null
105,of,null
105,Ar,gas
105,(,null
105,99.999,number
105,%,amount-unit
105,),null
105,.,null
106,The,null
106,solid,unspecified-material
106,obtained,null
106,was,null
106,washed,operation
106,thoroughly,null
106,with,null
106,distilled,material-descriptor
106,water,solvent
106,and,null
106,absolute,material-descriptor
106,ethyl,solvent
106,alcohol,solvent
106,to,null
106,remove,null
106,the,null
106,by,unspecified-material
106,-,unspecified-material
106,products,unspecified-material
106,.,null
107,After,null
107,that,null
107,",",null
107,the,null
107,wet,material-descriptor
